vtx-A13-n6-n1-n1	Δ = -6	bi.bi = -1	b0.bi = -1	6 x (irr-A13-14) + 1 x (irr-A13-105)
vtx-A13-0-0-0	Δ = 0	bi.bi = 0	b0.bi = 0	1 x (irr-A13-195)
vtx-A13-1-0-0	Δ = 1	bi.bi = 0	b0.bi = 0	1 x (irr-A13-91) + 1 x (irr-A13-105)
vtx-A13-197-n2-0	Δ = 197	bi.bi = -2	b0.bi = 0	28 x (irr-A13-14)
vtx-A13-204-n1-1	Δ = 204	bi.bi = -1	b0.bi = 1	22 x (irr-A13-14) + 1 x (irr-A13-91)
vtx-A13-211-0-2	Δ = 211	bi.bi = 0	b0.bi = 2	16 x (irr-A13-14) + 2 x (irr-A13-91)
vtx-A13-218-1-3	Δ = 218	bi.bi = 1	b0.bi = 3	10 x (irr-A13-14) + 3 x (irr-A13-91)
vtx-A13-225-2-4	Δ = 225	bi.bi = 2	b0.bi = 4	4 x (irr-A13-14) + 4 x (irr-A13-91)
vtx-A13-274-9-9	Δ = 274	bi.bi = 9	b0.bi = 9	1 x (irr-A13-105) + 1 x (irr-A13-364)
vtx-A13-477-8-10	Δ = 477	bi.bi = 8	b0.bi = 10	22 x (irr-A13-14) + 1 x (irr-A13-364)
vtx-A13-484-9-11	Δ = 484	bi.bi = 9	b0.bi = 11	16 x (irr-A13-14) + 1 x (irr-A13-91) + 1 x (irr-A13-364)
vtx-A13-491-10-12	Δ = 491	bi.bi = 10	b0.bi = 12	10 x (irr-A13-14) + 2 x (irr-A13-91) + 1 x (irr-A13-364)
vtx-A13-498-11-13	Δ = 498	bi.bi = 11	b0.bi = 13	4 x (irr-A13-14) + 3 x (irr-A13-91) + 1 x (irr-A13-364)
vtx-A13-757-18-20	Δ = 757	bi.bi = 18	b0.bi = 20	16 x (irr-A13-14) + 2 x (irr-A13-364)
vtx-A13-764-19-21	Δ = 764	bi.bi = 19	b0.bi = 21	10 x (irr-A13-14) + 1 x (irr-A13-91) + 2 x (irr-A13-364)
vtx-A13-771-20-22	Δ = 771	bi.bi = 20	b0.bi = 22	4 x (irr-A13-14) + 2 x (irr-A13-91) + 2 x (irr-A13-364)
